"","condition_FL_vs_ctl","condition_FS_vs_ctl","condition_LL_vs_ctl","condition_LS_vs_ctl","condition_RL_vs_ctl","condition_RS_vs_ctl","condition_SL_vs_ctl","condition_SS_vs_ctl","condition_YS_vs_ctl"
"CAALFM_C304620CA",-0.643004008735541,-0.99488631218979,-1.05941342341818,-0.796805638384376,-0.707072886674631,-0.807791215620295,-0.927050703693644,-0.430847566102876,-0.321568559353524
"CAALFM_C304630WA",3.01321819802735,1.49015152463213,3.32715199587213,2.43176928293816,2.60503686388042,1.68572148295642,5.3882430035865,5.70535429290236,0.659782341647389
"ZCF31",-0.571829494244475,-0.472035799787176,0.00692375596779101,-0.409864659870776,0.235895610379644,-0.331594899546239,0.0978807983706972,-0.129087822165261,0.313287318427278
"CAALFM_C304650WA",0.823979338114516,1.77868785854511,0.967023584650569,1.91419397186487,0.356900463752086,1.90414348262161,1.25813517111857,1.45405859274411,-0.0233841050346492
"ARG11",0.205628600868416,2.11182657496763,0.1343040468206,-0.94303924396231,-0.502864850711443,-0.684844490738875,-0.678534669305956,-1.9487149818299,-0.0704354451417397
"RPS15",-0.340181653940484,-0.077501975444273,-0.603312537156159,-0.827880188620258,-0.326452627518035,0.0212844011641815,-1.06107702295605,-0.149937708227443,0.295489214155314
"RPP2B",-0.452316830550334,-0.0680353689514094,-0.545631916404378,-0.83136631243586,-0.403590548554628,-0.124128976380257,-1.34089973503065,-0.44492696969558,0.33456555824235
"CAALFM_C304690CA",0.945874036640927,-0.637603848523223,-0.0561719917279418,-0.546546437862663,-0.195492049336583,-0.244162347318844,-0.612686222696812,-0.492496872971418,0.231239234782398
"CAALFM_C304700WA",0.730670891508532,-1.72680956366595,-0.405806086868395,-1.95450213572152,-0.307551880851786,-0.966241090222025,-0.301312772734628,-0.617705433058258,-0.865143506964949
"ARV1",-0.458974278471438,-0.776333730085833,-0.631710758932595,-0.407248380207885,-0.0854619956382096,-0.233248003741277,-0.497445363229193,-0.374391952198966,-0.54781030933168
"CAALFM_C304720CA",0.0820301081291314,0.42997324839221,0.637190505101032,0.958003601964941,0.469354024806572,0.442194569403902,0.311780329089582,-0.274939655248287,-0.0229508615550033
"CAALFM_C304730CA",1.63762494642449,0.374349076566369,0.35065247824862,0.820724876187159,1.1398817119956,-0.0256274051746082,0.838574493010714,0.461272052684749,0.507132382865496
"CAALFM_C304740CA",-2.13738494156531,-0.884947908718436,-1.74071691459243,-1.3514298794396,-1.01414471750708,-0.570088284299966,-1.44627080539505,-0.795040695148922,-0.312138295826264
"CAALFM_C304750WA",0.62798656890623,-0.241259907690331,-0.259098495898272,-0.298910657496312,-0.200990430481409,-0.172271578888724,-0.078704513738127,-0.144702985420832,-0.125871823146693
"SEN1",-0.484181724577508,-0.526445953809332,-1.15091143423553,-1.34941459811967,-1.56809229947508,-1.05482997663741,-1.45869016423724,-1.00851935941223,-0.0219436535094374
"ZCF32",0.721769024686961,0.918393675626069,1.75645291020376,1.32904727305767,1.24739621933729,1.27148514951842,2.72036330593265,1.68352261730012,0.483789617144772
"CAALFM_C304780CA",1.3582074830606,0.661314804089369,1.46060223071317,0.595109551084622,0.903132940154921,0.740487860373264,1.38737474317648,0.386345020488283,0.464540866883012
"CAALFM_C304790WA",1.30682353117552,0.944456008065697,1.8144624539195,1.40703730233193,0.887822675425739,0.94900311417864,1.72021093122932,1.42162281210731,0.0137834448168995
"CAALFM_C304800CA",1.90014036884909,0.33433540401644,0.607314787176044,1.78708438660789,0.0487364296370433,0.774356730306269,1.72308382652111,2.27126782501822,-0.231396896228895
"CAALFM_C304810CA",-0.848508259769995,-0.516793320634557,-0.881783808256741,-1.05544456411279,-0.438736943970165,-0.182868218403308,-0.978407497974348,-0.205425248850655,0.117991320738887
"SEC7",0.595158167779375,0.469871838617024,0.772711423711945,0.0948386850429548,0.547527921238715,0.331666941726471,0.970072790714016,0.309453673609017,0.352138382371589
"FAS2",1.14521760469387,-0.527053093831851,0.685707121536328,-1.55059093894479,0.134014384207014,0.038588665744752,0.661815695520528,0.187999718445785,-0.434190416499859
"CAALFM_C304840CA",1.14896035531333,-0.21591706576225,0.276342290435489,-0.955310897928076,-1.36297513022963,-0.266395789384198,-0.062823952271298,-0.141536409864356,-0.269520266974956
"tK(CUU)2",0.228099962315275,-0.568389928968692,-0.905012848251108,-1.12174061423255,-0.485707081596259,-1.8990546629978,-0.949508193088595,-3.30696362402056,-0.407531422258991
"SFP1",-1.12995259110913,-1.6151564795634,-1.37671639209548,-1.57673600069725,-0.893577085131811,-1.30034043844155,-1.24603951878524,-1.07744001155147,-0.762767030698765
"CAALFM_C304870WA",3.54266559277116,-0.229523838180219,0.0761480587469352,1.21422021824086,-0.256710962527233,-0.133942817291808,-0.368641386518081,-0.0361615351317548,-0.219019361357436
"PIN3",1.72714014155261,0.978987775884618,1.71780409139452,0.564093343224173,1.35399026128589,0.138879198010783,1.86742052461226,0.585391024244105,0.3875338586951
"CDR2",1.24021468310069,0.662506898494929,1.09220648894389,1.12800022788724,0.699632975839401,0.855361645822674,1.35192587467887,1.07004905451532,-0.147508678989758
"NOP14",-0.679596875508104,-1.55677122281023,-2.15460759985015,-2.92149373189195,-0.978845525307059,-1.60193470734206,-2.52585774881219,-1.14122920150925,-0.393330765091156
"NCE102",0.161974660528333,0.692808050806215,0.165445123354113,2.19040018502207,0.456911016463132,0.887017830194642,0.452043582148691,0.819752006087811,0.510577323773594
"CAALFM_C304920CA",1.92668510328576,2.45707650826099,2.22934338060951,6.13476455744538,1.14246413156157,2.1236417358927,2.40908758764207,4.55264090098834,1.98001726095232
"HGT4",-0.408576415346211,-0.120066245448584,0.216523060672781,1.53706634126511,0.10285184012628,0.33703393485232,1.48965369108326,2.32565444553142,-0.768745130960018
"CAALFM_C304940WA",0.172294957826705,0.298267185650011,0.61708255781674,1.05663909021888,0.128432266506943,0.128256315428228,0.930099178905865,0.81959093442182,0.138960979802791
"ARF2",0.646017890380515,0.342157856492691,0.750333924174715,0.327557249023074,0.298353625937476,0.261065514689204,0.314916846187353,-0.0681128992413817,0.184646501194508
"RPL35",-0.371018374800327,0.0297802225410093,-0.541704448530189,0.036106132282626,-0.290081711589991,0.106992431873114,-1.34587930007319,-0.097377278105239,0.472222990990121
"CAALFM_C304970CA",1.06221333719328,0.708840258031982,1.58258779592992,1.1192777378479,0.721659533210416,0.856752648144807,1.57346554738724,0.791550221189672,0.437359233316321
"FGR44",0.35038523371417,-1.02314197583549,0.247460533490196,-1.68751240982781,-0.0731494592742203,-0.866244030244688,0.441321635037475,-0.695138190207041,-0.235856523211311
"RDI1",2.06978718261183,0.839933683473767,2.18319953001359,1.22378719757091,1.56953766476205,0.966181432391827,1.83659875893598,0.741279740757663,0.278025115538941
"CAALFM_C305010CA",-0.408780716142858,-0.279232086008568,-0.114408912719259,-0.842216767507464,-0.114982704688312,-0.268713912862038,-0.0490241823372262,-0.444616930577083,-0.275576431340622
"CAALFM_C305020WA",-0.0732579504786596,-0.14323911343907,0.167323028963199,-0.189975249423162,0.0575997477605885,-0.0912753809900136,0.282932457970457,-0.157372897395937,-0.279581403633619
"PHB2",0.204540604587105,0.613924276427734,0.285053290833401,1.44670434813872,0.161969869616689,0.668166080784419,0.738333963096564,1.14070862438983,0.590785146504459
"ATG9",0.238189972136627,1.37802939556038,1.2638999602769,1.61006059849879,1.00605933912453,1.10053360934647,-0.0543478504626904,0.426429939306878,-0.0962712637957053
"TRY4",4.0880965089606,0.467788502143573,1.40906226814821,7.89429860123659,0.308261101489247,0.576718806068348,8.51756351391943,10.5340274328572,-0.0111659971376355
"CAALFM_C305060WA",0.638492123737251,0.587115562724116,0.546614368522683,0.575258022594045,0.265132217398943,0.503566365078883,0.834656334626074,2.54937873843574,-0.170333065055422
"CEM1",-0.686760746112683,-0.789581943066655,-1.8109064329653,-1.0069241753132,-0.406643844308023,-0.5066546103406,-0.70885593632765,0.409137026239119,-0.489122692303011
"CAALFM_C305080WA",2.88975666289593,-1.53387228211557,0.0396212042918041,-1.40776848091118,-1.19847124621136,-0.900472512995704,-0.926149697235865,-2.3987444023425,-1.63394729777819
"CAALFM_C305090CA",2.01464089541209,-0.891974568093821,-0.078412404412768,0.125818778012412,-0.319000643626377,-0.122711875952014,-0.120236230227987,-0.574089909420096,-1.11388542723178
"RPL18",-0.643158203481712,-0.70038777309268,-0.802631431310968,-1.4679440747368,-0.516672417749705,-0.46795825859318,-1.16896346272416,-0.57756748303929,0.203294640390308
"CAALFM_C305110WA",0.0292234241565884,0.516713711148996,0.993294190696706,0.893106970755468,0.595647657977515,0.978867711977454,0.360572866395046,1.00794003596886,0.413625925547696
"CAALFM_C305120CA",-0.283133762927284,-0.517081121347167,-0.285880481464449,-0.707646094044056,-0.25361883714645,-0.368511872321635,-0.518158052085183,-0.30864447831938,-0.102867090249776
"THI4",0.510535383633062,-2.60768584520492,-0.713637083675579,-1.92133767687608,-1.46474892582165,-2.39644931643548,-1.67533329428143,-2.76508986162729,-1.93842772146424
"CAALFM_C305140CA",-1.31534071355086,-1.06484509222953,-1.79212068731835,-2.40998466080301,-0.860442630576118,-1.22960980252481,-2.13405651795248,-1.19885230211236,-0.312688687412894
"CAALFM_C305150WA",-0.174062936578194,-0.645532549188316,-0.503800888014577,-1.53807038086058,-1.13903697655328,-0.568714628485725,-1.35717395584915,-0.730270730685722,-0.0992371160105501
"CAALFM_C305160CA",-0.945067444273363,-1.54288910617788,-2.65996376925146,-3.24197118242005,-1.11291533382638,-1.49788766081205,-2.36327070285072,-1.20995246827882,-0.3384803851661
"WOR2",-1.73293412606865,1.91173462050818,1.93126607234478,0.275554220517789,1.01523170781266,2.1496872055569,1.06609411698724,0.521676099777703,-0.191012115855233
"RHB1",0.133561722946139,0.250932300359491,0.14773214958626,-0.123187364016274,0.219615404386459,0.441840050894746,-0.0328136938135437,-0.289664249426753,-0.150631243505623
"MCA1",1.6972891103575,0.118607909588302,2.18585453993127,0.397049912847015,1.18532891665335,0.790087565025262,1.54655488063218,0.258636604627703,-0.106756057909417
"RPS19A",-0.61360908225025,-0.335258658357237,-0.677771127129621,-1.14098778026076,-0.756634838477187,-0.244159564954439,-1.63938751947838,-0.422561282126107,0.178771866147041
"DYN1",0.0438394736721826,0.24114862041561,-0.0631139028919265,0.320410278320489,-0.246909165982788,0.098335799245392,-0.151967576852843,-0.343088933147881,0.603728213132505
"CDR1",-0.839181199612328,-2.12996791909355,-1.99615679994125,-2.19691392466051,-1.27671456776581,-1.82576880869101,-1.27225788827941,-2.06596980585615,-0.806731322938653
"SAP3",1.59781838024575,-1.57732791887486,-0.134614462472285,-0.851971256170548,-0.949982391432674,-0.600947201621728,-1.02437071107577,-0.84837157190918,-0.63557889366124
"RPL8B",-0.526618635091059,-0.014418989557341,-0.766512323348864,-0.809806714865613,-0.425999974117037,-0.108254369626892,-1.38785094646921,-0.0822660420970749,0.325981819126243
"CAALFM_C305250CA",0.37120313340622,1.99614193677516,1.76886656953034,1.48963298510789,1.33997806400637,1.94851625465286,2.30491597720243,2.93001458661265,0.531853687973696
"HGT5",2.19976768272474,3.66764025635628,3.96593855358202,4.55140718211815,2.23794646586975,3.24449184344037,3.03665995486122,2.63296144119864,1.68817159088906
"CAALFM_C305280CA",0.603746283265858,-0.998703811692224,0.232562080571671,-1.27822352813572,-0.182351700912236,-0.0588936908592417,0.359768070675719,0.231000445061767,-0.414663176007244
"CAALFM_C305290CA",-0.373121927601473,0.537843090674505,-0.285407303942643,0.660949280513866,-0.109598124724885,0.860788360271245,-1.23627346723724,3.23148393591239,0.179995827351898
"CAALFM_C305300CA",0.216814864310346,1.4406132604882,0.651122078887558,2.08854376197142,0.691285732948066,1.65750354309133,0.348766699459198,1.43778641657824,0.819006936679947
"USO6",-0.755106603525193,-0.253387338009875,-1.22862174395082,-0.976696724100002,-0.476509547572821,-0.149111792493161,-1.18908448694763,-0.584854702915938,-0.146989982586903
"CAALFM_C305320WA",1.40980685461246,0.192698354656843,0.453880601529769,0.0214967838534159,0.846774918922455,0.375719269404647,-0.132606797717973,-0.0775327297881902,0.15807757164118
"CAALFM_C305330CA",0.31606374850704,0.691793986757759,0.610654691444399,1.60739969130127,0.222010048950882,1.12550758114394,-0.324638955286119,0.0453040104624714,0.245918797476664
"DIE2",-0.0121070149851946,0.125212170033148,0.250762235581784,0.445631899395526,0.0713479616972383,0.302088284034249,-0.293032469824046,-0.33489127843499,0.00190833989750713
"SMI1B",-1.29235262473535,-1.05095843261356,-1.04029654142214,-1.38569805907298,-0.418832588311179,-0.403476367124342,-0.663265893893571,-0.188917599781052,-0.127940080613068
"CAALFM_C305360CA",3.04194575346087,4.15634246247978,2.71796904689554,6.32703187384872,1.12619036358207,2.90194906165352,4.03926687273406,5.89211096581142,0.445794930327249
