"","FL.log2FoldChange","FS.log2FoldChange","LL.log2FoldChange","LS.log2FoldChange","RL.log2FoldChange","RS.log2FoldChange","SL.log2FoldChange","SS.log2FoldChange","YS.log2FoldChange"
"CAALFM_C205060CA",2.36832966616646,-0.442128507910298,1.54500447661628,-1.21951594176651,1.35743992618042,-0.508748750955374,0.281106528598805,-0.75332357107641,-0.0834315303209653
"FRE9",1.10634690663,3.37154994844152,3.1931439023585,0.884267857816745,3.35848115941129,0.335081680992813,0.946759026827543,1.18595605507595,0.00930490477515003
"CAALFM_C205080CA",-0.318967663264295,0.403157768073223,-1.13358916237643,0.45154398103187,-0.407813663370599,0.512643214445684,-0.277154442385197,0.22886096927202,0.147847363734402
"MAK5",-0.540183456171364,0.352783073766413,-1.37905509163274,0.242700270747202,-0.710765129231477,0.269871591873661,-0.489945530682038,0.16688447896412,0.0835669853683747
"ERF1",-0.527067865275823,-0.297906834550571,-1.00593995313939,-0.107858416367341,-0.37640335698363,0.0079754673895,-0.463134881438516,-0.13729103499258,0.00664097673973187
"LEM3",-0.019518877042749,-0.00113680639844669,-0.0990693613412627,-0.00917377434741447,0.0743901997192031,-0.00425916161991763,-0.0823139760163967,-0.0761528064125052,-0.0240661451926377
"CAALFM_C205130WA",1.23864696770207,0.723482701042556,2.64040605552753,0.12870560200601,1.08403338404523,0.155223634947351,1.51751615276638,0.540177113030833,-0.0360336574880735
"CDC15",0.495017893726764,0.292238999275452,0.832302365179662,0.228085526975399,0.509375608187718,0.274864449359111,0.460483765931126,0.346679152576652,0.0884051369275879
"PEX2",0.179800398939178,-0.10361098131656,0.65752054278611,-0.0585055962068953,0.25530222879039,-0.0103982030422854,0.409932414898403,0.210515110817472,0.0139531059649799
"CAALFM_C205160CA",-0.717842417310011,0.209601909888569,-1.76567974709692,0.132904765938355,-1.02218784724767,0.192669576621221,-0.687753482103502,0.0256197081302469,0.0530043771111538
"CAALFM_C205170WA",-0.0721714485641955,-0.0424923826603072,-0.174783899418927,-0.336987594434457,0.0206366705158188,-0.334476011127209,-0.110760843981611,-0.468928640516097,-0.23189329516077
"WH11",3.35282967681291,0.225160730593437,2.13826231266939,0.183771907010494,0.0282987169716392,0.109446726565613,3.53732582044424,2.67011625900177,0.0346320750777244
"CDC21",-0.00220182680023712,-0.367507836299191,-0.177283671546611,-0.270962991511974,-0.0955717878886356,-0.472531123064175,-0.11639282982905,-0.269907100433197,-0.221324342579283
"SGO1",0.316003104740391,-0.0621924095947183,0.41912720526244,0.045761114171007,0.38839658607003,0.0795568074334581,0.249197168609357,0.135879416127554,0.00878478404413956
"DAD2",0.102773536553913,-0.235655652554615,0.353689989969665,-0.155231673427387,0.31043325115829,-0.153522528220405,0.0643024987209377,-0.394034710177296,-0.0767900021372729
"CAALFM_C205220CA",-0.349189358174726,-0.0184398208323084,-0.550088088921862,0.0166795336318342,-0.32907196700972,0.05966818147779,-0.342852793501402,-0.0413445211607395,0.00301445562427059
"RPF2",-0.522995077100507,0.09616231003144,-1.44325225479269,0.0665291131755387,-0.628841861576178,0.0862952120605882,-0.465870993157609,-0.057014478935172,0.0190373409038624
"tQ(UUG)3",0.0484917883362919,0.0752708330697469,-0.0264087039571709,0.0178497052068096,0.0278522223058979,0.0146003197042422,0.0461689502139785,0.0187430287461165,-0.000592272441122271
"AAT1",0.0898522498497475,0.146731444151197,-0.170262350837663,0.310957114188973,0.262045058009204,0.33805632073365,0.293697258900771,0.917730354629835,0.0157198654891399
"BUD14",0.627190586494181,0.816040071481072,0.796343462467206,0.446228768385371,0.445531955435034,0.309156278454082,0.438122701225124,0.212731462011019,0.195963785733122
"CAALFM_C205270WA",-0.428797011764816,0.267634699359246,-1.16203844390862,0.185812248486854,-0.575713661553575,0.22165039095358,-0.496116481182743,0.117235493271996,0.0815571828249338
"GPI19",0.409159958452903,-0.046092765347678,0.605732715178998,0.084770972335626,0.428800937615121,-0.0967260116622195,0.441276473198648,0.393151808557941,-0.0232876045956649
"CAALFM_C205290CA",-0.265931294612065,-0.976363254159135,-0.621377971877808,-0.725236126798713,-0.101778068799693,-0.64425838049131,-0.268589343491551,-0.731014898176328,-0.588770656209185
"CAALFM_C205300CA",-0.740684204858217,-0.718424176526172,-1.30993804928066,-0.263314123916972,-0.603023721164532,-0.357794109006833,-0.599595112684471,-0.379825889446619,-0.0490494798797716
"CAALFM_C205310CA",-0.135781987104823,-0.738095769249479,-0.12015690724385,-0.30737588622229,-0.148888761674394,-0.165760029525672,0.134790875601724,-0.635098324521226,-0.0610059897459916
"CDC7",0.222768645981433,-0.247967574352124,-0.0182041944685119,-0.0377742616234437,0.0844497281034517,-0.163440115023764,0.108551403196448,-0.16169897998021,-0.0285520449009904
"CAALFM_C205330CA",-0.0779232517063757,-0.00164173832050612,-0.130365195452945,-0.0142831185636505,-0.237820981621981,-0.260171845467744,-0.171982974281256,-0.27430808517572,-0.0811626411274379
"RPC40",-0.631806558608779,-0.1120358645113,-1.43964188894545,-0.00231962300962879,-0.685276225725139,0.0405160872927072,-0.596262047359192,-0.106604046872277,0.0255148067859798
"CAALFM_C205350CA",0.342416048885815,0.0975286539793713,0.329506950578015,-0.403259220554447,0.206646420406174,-0.466367184162632,0.110104955953732,0.0558605013656195,-0.221229787154126
"BIO32",0.287760680098588,1.14490631313567,3.58363941682868,0.317678040363275,0.0664355843402643,0.175545280432521,0.264200575650744,0.16061011358225,-0.00156832786773446
"RXT3",-0.991561906077499,-0.684954186453481,-1.06468769369616,-0.536057564281212,-1.13739928227952,-0.66441538638877,-0.950877726670533,-0.295519056270016,-0.0186758575303427
"CAALFM_C205380WA",-0.442003594656097,-0.0296724647894208,-0.171706305027989,-0.14122333917911,-0.362589247413994,-0.167846072355943,-0.348138620216111,-0.322524597755636,0.00322624932017749
"CAALFM_C205390CA",-0.0732996662253964,0.0457164375251002,-0.184335165733916,0.0678919442485944,-0.0883270962810687,-0.0342449769998174,-0.154220093820492,-0.064439621169267,-0.0412415588747371
"CAALFM_C205400WA",0.0275608655326383,-0.527492832595666,-0.523157247507653,-0.3051438730963,0.0440666712831095,-0.320061853938626,-0.206676665835046,-0.452188999420462,-0.300897216007953
"CAALFM_C205410WA",-0.565641955408261,-0.515605437200282,-1.17475765744821,-0.191537846846267,-0.416002876813076,-0.145006557891917,-0.52270621397217,-0.326863265325112,0.00842555037406368
"CAALFM_C205420CA",-0.598010212628202,-1.07324361202909,-1.48091957026327,-1.32849627117651,-0.716469979897892,-1.53957383932223,-0.706413295458557,-2.06783055224929,-1.51169928131668
"tI(AAU)3",0.0310378954811496,0.0604221767116017,-0.0306286435758849,0.0229795538986642,0.028675803757691,0.0195980277402651,0.0250247433191521,0.0253495468102565,0.00326870165281867
"PEX6",0.247200804307492,-0.624746279443457,0.843553512139883,-0.0721108361760645,0.0188856400259729,-0.0221283281309009,0.713101914234998,1.01527798640143,-0.00692444140627054
"MDJ2",-0.807936785664971,-0.474564379405874,-1.7634512224265,-0.145426893225927,-0.952171499042736,-0.136258773416186,-0.558015324985655,-0.104954663572842,0.0381699563980148
"CDC19",0.274708806597837,0.198264518142096,-0.597226569298001,0.0448364664415858,0.0772411030053182,0.0477307374644191,-0.640423422353562,-0.914277586913875,-0.0219229382675246
"COQ5",-0.801432513491833,-0.945979254194516,-1.46039099189871,-0.586423463540206,-0.796620207499058,-0.41170650628533,-0.595878538439458,-0.286789282293352,-0.0370109833688043
"CAALFM_C205480CA",-0.310529038606153,0.0425534992893171,-0.105922620419542,0.0321745016805286,-0.0252092668519912,-0.00674759771352601,-0.222136093193137,-0.0147369766546393,0.0214941377725116
"CAALFM_C205490WA",-0.373766650084826,0.202346229235461,-0.298494213961395,-0.0676902578561544,-0.18502502860468,-0.160992487839101,-0.294079558785708,-0.0549077567140603,0.00286047524740236
"ATP4",-0.64151765332157,-0.897391487705864,-0.791867004087897,-0.813492213705799,-0.343359129508983,-0.761786644699152,-0.535995372952116,-0.538000542705518,-0.202435674917235
"CAALFM_C205510CA",0.0716297129400497,-0.259219535219644,0.0874501698459358,-0.0751675402303626,0.202879766782636,0.00245047339156829,0.129289595300262,0.0429098339257026,-0.0481225217726547
"CAALFM_C205520WA",-0.603064337312331,-0.146082189714286,-0.929803384903445,-0.0878458926780887,-0.417726154523285,-0.0559666482611761,-0.518211662977388,-0.125670219355198,0.0155135568550301
"CAALFM_C205530CA",-0.372402728093852,-0.0841898852660174,-0.550001190033146,-0.209824872881841,-0.247426556748991,-0.12034852091014,-0.328073215018446,-0.132917570715574,0.0205523429330794
"CAALFM_C205540CA",-0.196233917122898,0.0274227041794982,-0.38155354713304,0.0727852638669131,-0.155998180240128,0.0256162429936481,-0.215830772549052,0.0496807187461694,0.0386673435626681
"CAALFM_C205550WA",0.325700432993732,-0.00118561609054912,0.600980766326832,0.326548642484164,0.640142436576394,0.275859080024987,0.320144680372517,-0.0527486647927464,-0.0380518680798189
"CAALFM_C205560WA",0.0610013843400434,-0.163957477809346,0.392527059962598,-0.13271053816191,0.361459698471791,-0.0582743887418999,0.186673420405288,-0.00312490122609982,-0.0337336983435307
"CAALFM_C205570CA",1.25247337165464,0.774275363990676,1.56507308674664,1.02305960144143,0.91828630614227,1.05075271995586,1.16228547084079,1.19963674240291,0.0355808138011934
"CAALFM_C205580WA",0.642970479953318,0.845840446277905,0.419466245658547,0.396967599769401,0.2318607284302,0.196462628634787,0.415519439623433,0.25059969030847,0.214005092278162
"CAALFM_C205590CA",-0.250052475961446,-0.388922473143739,-0.356123740837033,-0.270529619610483,-0.225886455142477,-0.0701162018265089,-0.310077616674255,-0.52716698033456,-0.0223229944842973
"CAALFM_C205600WA",-0.576000860812686,-1.08314302170984,-1.09555427830862,-1.02927384753422,-0.570814034941318,-1.0846082383752,-1.12302911412674,-2.27766787037039,-1.54040954159721
"RPS8A",-0.751790084171892,-0.636175344437992,-1.63618497479539,-0.372740622632919,-0.546640284096993,-0.257067843430323,-0.693984386675906,-0.505531536413553,0.00204439302504524
"KTI11",0.0705968148888409,0.56294858871685,-0.184028564875746,0.326738999472674,-0.0056537972447354,0.0926978296995968,-0.0710316935315076,-0.352826629008106,0.0177654665792006
"tS(AGA)4",0.00686838051713142,0.264979621438968,-0.289146250633813,0.0483573815636493,-0.00989687286764175,0.0275860999438094,0.140081304940744,-0.12916835366187,-0.0099458695045917
"CAALFM_C205640WA",-0.117647574738606,0.0203812612178956,-0.164225113884282,0.19292504010321,-1.23264549897961,-0.260894498092635,0.230756796757387,1.35337897837482,0.158750909490297
"VPS35",0.0826275392923619,-0.164880981433703,0.185494137012803,-0.131598298312592,0.113940124304719,0.0670880096013659,0.140897316789912,-0.00165127187421834,0.0272997438732161
"PNG2",0.646843724098685,0.694004857892249,0.212988328160485,0.174748978155433,0.0949327467843359,0.115087301082247,0.383375056956292,0.0808531841018378,0.0719857404636603
"CAALFM_C205670CA",-0.407311680845994,0.13666938757847,-0.935350263943505,0.181497384601661,-0.384048188430934,0.110930522756114,-0.39985580393327,-0.11356153497455,0.0593724932698151
"COG4",-0.201998973062753,-0.0809740316339873,-0.275056672796333,0.0652973593710366,-0.079010742393939,0.0245869429821269,-0.0977222300391459,-0.00781519204791442,0.167243081187717
"YTH1",0.150149483108409,-0.387550294333124,-0.418098016937342,-0.27323200454361,-0.23869227807705,-0.283924311578292,-0.0406717248887356,-0.0107768648041399,0.0669236966731351
"OSM1",2.55809210842621,0.146064565611983,0.528392603549347,0.122642976590183,0.573692349673116,-0.0316126075667505,1.09173555098242,0.183351847132026,-0.0180037901514049
"CAALFM_C205710CA",-1.09605388918539,-0.99523463077267,-1.85326682720636,-0.728898309881835,-0.781842977494184,-0.596771848125032,-0.971709277735484,-0.88436709714665,-0.0526277085877341
"CAALFM_C205720CA",-0.191209870872775,0.0121932797510967,-0.198565180611011,0.113166954242737,0.0116562696745257,0.0693740616375716,-0.134272098847463,-0.187362678700852,0.00579969274733713
"GWT1",-0.322554723348507,-0.733722829724357,-0.20131928269821,-0.299999773573666,-0.0482117472161028,-0.314721117856181,-0.21363694518627,-0.335479910792327,-0.151291712482503
"SPO7",-0.0138010381626419,0.0152320525968548,0.174213649527554,-0.261279331743676,-0.0842035565376551,-0.408004303791504,-0.166745029413268,-0.199401793379026,-0.218462246444634
"CAALFM_C205750WA",-0.676353521461406,0.312505265785506,-1.71812872483478,0.181424275139432,-1.19798473317579,0.141407015425832,-0.688150422181369,0.105127326613137,0.0420303238109296
"CAALFM_C205760CA",-0.3666349913731,-1.1513804245632,-0.670761620560238,-0.500609226277959,-0.633526666805829,-0.469036192719262,-0.224587808598541,-0.194539258473118,-0.0388505793690998
"CAALFM_C205770WA",1.03230773301374,0.301325184409161,0.990464736774432,0.205237427740821,-0.249904878737117,-0.111018150668681,0.92356793637937,0.301124405447275,0.196497337741898
"MKK2",1.06966606285438,0.865974213467614,1.03889501717162,0.245314579032584,1.0486328684952,0.319283365602906,0.82700568015417,-0.0767338340391427,-0.108905878888037
"RFC1",-0.112513228060046,0.184659337705749,-0.238064293712701,0.33268229646559,0.0455134516719806,0.521602241689985,-0.0882798358145162,0.230063278651588,0.137546532197667
"CAALFM_C205800CA",-0.190186007595423,-0.00835477167266395,-0.202014519797195,0.0375081088425386,0.107399052189953,0.178546791850357,-0.00859380064625009,0.0832337662609904,0.119527494722935
"CAALFM_C205810WA",0.199839785760194,0.951254801086049,0.115478661655801,0.260186398934503,0.0416226366425285,0.283265436065811,0.358386435419647,0.286180036717889,0.0736779123061191
"CAALFM_C205820WA",0.201584330892818,0.293891464471289,-0.2871477788353,0.20877079282806,-0.181168735361311,0.118884567468187,0.0816747123028245,0.194625505420517,0.0318502829641203
"CAALFM_C205830CA",-0.184390790530432,0.79047411671748,-0.827215168224874,0.70581384287037,-0.504492344918922,0.670129136839211,-0.120378663848914,0.528414393851087,0.477851683005923
"CAALFM_C205840WA",-0.537961489151757,0.310015525077337,-1.22748708055325,0.18374190848465,-0.651549611512764,0.242574251551945,-0.473223608335568,0.162225894498446,0.0714233250934792
"CAALFM_C205850CA",0.130007786739739,0.0388190043154265,0.357415180871228,0.209471624857929,0.179427503083789,0.158663881298904,0.204794039533718,0.155245225422581,0.0871223635389887
"CAALFM_C205860CA",0.346974633452215,-0.336131557093635,-0.0407507317155006,-0.814206690982322,-0.112445878418323,-0.722673559965385,-0.180613807024264,-0.895418992834911,-0.0682151750218924
"CAALFM_C205870WA",0.100556436356859,-0.350038945382455,0.749959009319817,0.00300297226673323,0.411259195610624,-0.0127744055980639,0.119967258215449,0.0146580449272854,-0.0388389797856688
"CAALFM_C205880WA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"IDP1",-0.754109254759661,0.740266687009389,-0.836489979519725,-0.294456141133084,-0.194140591350581,-0.17711656936642,-0.424992859196704,-0.4946338466595,-0.121796334823063
"CAALFM_C205900WA",-0.0333937492844497,1.23860821153145,-5.60612230127136e-05,0.505564348356136,-0.220900938016113,0.120105341629409,0.11517855108297,0.23407754462047,0.0385583130232766
"CAALFM_C205910WA",0.149836406444945,0.092193949032603,0.103947010013624,-0.296406030212855,0.0297608410737348,-0.0676076230078539,-0.0183910348722465,-0.223592449237523,-0.0691462310094231
"COX8",-0.197610657858698,-0.596950714576235,-0.446586425185528,-0.262137583687921,-0.547518127986055,-0.359714181581816,-0.0987354082126976,-0.0365595296391054,-0.0173489548665079
"COX9",-0.278635100191562,-0.53575713870099,-0.532064719476009,-0.268142682381835,-0.508358841994369,-0.324065297187902,-0.205074201684206,-0.11524059480469,-0.044290940953912
"VPS33",0.354120529612546,-0.0849634472576529,0.706815523494773,-0.0466791154044913,0.509619152775638,-0.0450980882590266,0.337424319367822,0.26441186637019,-0.00861150737472046
"TES15",0.917791119450204,0.173247789774268,3.66183904921791,0.15817440527272,0.44423560587307,0.116440443169699,1.60336704644163,0.519234895446495,-0.00850778284007606
"CAALFM_C205960CA",-0.422435822997368,0.166661914622808,-0.707303942015664,0.0792964489300516,-0.282388679518695,0.0999568443709127,-0.345357930020848,0.0103825682473318,0.0029037670273532
"TES1",-0.121857728051028,-0.180460776093121,-0.278084195011688,-0.262579037635867,-0.308056122080017,-0.441001408003643,-0.0780681424982831,0.235942602014257,-0.11277721277752
"CAALFM_C205980CA",-0.294412420508889,-0.461892998925426,0.0779057862504485,-0.264676852560178,-0.146504595273483,-0.488952600660963,-0.112190349068256,0.00733142346399769,-0.0458323083277365
"CAALFM_C205990CA",0.851884640574992,0.142561654627544,3.42950562260461,0.137822690804266,0.0510968356227831,0.0447328698269508,1.20587166297463,0.3714386586461,-0.0116233289339623
